Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
System Specialist (POS),Uni-China (Business) Management Limited,5,False,Information & Communication Technology,2024-07-03 07:00:00,76984452,https://hk.jobsdb.com/job/76984452,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Business Analyst (Commercial, renewable contract)",CL Technical Services Ltd.,3,False,Information & Communication Technology,2024-06-20 07:00:00,76672735,https://hk.jobsdb.com/job/76672735,Tai Kok Tsui,Yau Tsim Mong,Kowloon,28000,38000
"Manager, SME One",Hong Kong Productivity Council,1,False,Marketing & Communications,2024-07-11 07:00:00,77168222,https://hk.jobsdb.com/job/77168222,Kowloon Tong,Kowloon City,Kowloon,0,0
"Senior Product Officer/Assistant Product Manager, AI / Computility Product",China Mobile Hong Kong Company Limited,3,False,Information & Communication Technology,2024-07-16 07:00:00,76062446,https://hk.jobsdb.com/job/76062446,Kwai Hing,Kwai Tsing,New Territories,0,0
Regional Finance Analyst | GroupM APAC,GroupM Communications Hong Kong Limited,3,False,Accounting,2024-07-11 07:00:00,77171353,https://hk.jobsdb.com/job/77171353,Quarry Bay,Eastern,Hong Kong,0,0
Senior Purchaser,Branford Limited,4,False,Retail & Consumer Products,2024-07-13 07:00:00,77250582,https://hk.jobsdb.com/job/77250582,,Yau Tsim Mong,Kowloon,0,0
Senior Business Analyst (Business Insight Analysis) - CSF7,HKT,3,False,Accounting,2024-07-06 07:00:00,77065098,https://hk.jobsdb.com/job/77065098,Quarry Bay,Eastern,Hong Kong,0,0
Assurance - Financial Accounting Advisory Services - Senior Associate,EY,2,False,Accounting,2024-07-13 07:00:00,77252441,https://hk.jobsdb.com/job/77252441,,Hong Kong Island,Hong Kong,0,0
Assistant Product Manager,Hong Kong Broadband Network Limited (HKBN),3,False,Information & Communication Technology,2024-07-16 07:00:00,77277524,https://hk.jobsdb.com/job/77277524,Kwai Chung,Kwai Tsing,New Territories,0,0
政策研究主任 - 梁文廣立法會議員辦事處,"Office of Leung Man Kwong, Legislative Council Member",,False,Government & Defence,2024-07-12 07:00:00,77214324,https://hk.jobsdb.com/job/77214324,Admiralty,Central and Western,Hong Kong,0,0
IT Business Analyst,JFE Consulting Limited,,False,Information & Communication Technology,2024-06-20 07:00:00,76678895,https://hk.jobsdb.com/job/76678895,,,Hong Kong,0,0
"Lead, Business Compliance Advisory - Mox (4449)",Standard Chartered Bank,7,False,Banking & Financial Services,2024-07-03 07:00:00,76982987,https://hk.jobsdb.com/job/76982987,Quarry Bay,Eastern,Hong Kong,34000,35000
Analyst/Associate Client Relationship Management,Christensen China Limited,1,False,Marketing & Communications,2024-07-05 07:00:00,77041394,https://hk.jobsdb.com/job/77041394,Wan Chai,Wan Chai,Hong Kong,0,0
PROJECT MANAGER / ASSISTANT PROJECT MANAGER / BUILDING SURVEYOR,Savills Project Consultancy Limited,5,True,Construction,2024-07-17 15:00:00,76687267,https://hk.jobsdb.com/job/76687267,Tai Koo,Eastern,Hong Kong,0,0
Equity Research Analyst / Manager (Buy Side),ZheRui Investment Limited,,False,Banking & Financial Services,2024-07-09 07:00:00,77107133,https://hk.jobsdb.com/job/77107133,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
IT Assistant Manager (Medical Industry),**Private,3,False,Information & Communication Technology,2024-07-11 07:00:00,77176652,https://hk.jobsdb.com/job/77176652,Mong Kok,Yau Tsim Mong,Kowloon,0,0
Financial Analyst,HGC Global Communications Limited,3,False,Accounting,2024-07-13 07:00:00,76817090,https://hk.jobsdb.com/job/76817090,Tsing Yi,Kwai Tsing,New Territories,0,0
Manager (Complaint Resolution),HKT Consumer Business Group,8,True,Call Centre & Customer Service,2024-07-12 07:00:00,77201746,https://hk.jobsdb.com/job/77201746,,Tuen Mun,New Territories,0,0
Senior Project Executive / Project Coordinator (Travel Retail Project),Circle Square Limited,,False,Construction,2024-07-17 16:00:00,77349105,https://hk.jobsdb.com/job/77349105,,Eastern,Hong Kong,0,0
IT Manager (6-9 months Contract) - Bank of East Asia (Trustees) Limited,"The Bank of East Asia, Limited",2,False,Information & Communication Technology,2024-07-17 10:00:00,77336209,https://hk.jobsdb.com/job/77336209,Kwun Tong,Kwun Tong,Kowloon,0,0
IT Project Manager (Application Specialist),ASK IT LIMITED,5,False,Information & Communication Technology,2024-06-29 07:00:00,76906187,https://hk.jobsdb.com/job/76906187,Causeway Bay,Wan Chai,Hong Kong,0,0
Business Analyst (Ref:JD/DTBA),Build King Management Limited,2,False,Information & Communication Technology,2024-06-20 07:00:00,76679367,https://hk.jobsdb.com/job/76679367,Kwun Tong,Kwun Tong,Kowloon,0,0
Business Intelligence Engineer,Taste of Asia Group Limited,1,False,Information & Communication Technology,2024-07-12 07:00:00,77200047,https://hk.jobsdb.com/job/77200047,Diamond Hill,Wong Tai Sin,Kowloon,0,0
Operations Analyst,KVB Trading (Hong Kong) Limited,,False,Banking & Financial Services,2024-06-29 07:00:00,76913062,https://hk.jobsdb.com/job/76913062,Admiralty,Central and Western,Hong Kong,0,0
Japanese Speaking Procurement Officer (Up to 25K)(SDG-98276),RGF HR Agent Hong Kong Limited,,False,Retail & Consumer Products,2024-06-28 07:00:00,76857908,https://hk.jobsdb.com/job/76857908,,,Hong Kong,20000,25000
General Banking Associate,"O-Bank Co., Ltd",1,True,Banking & Financial Services,2024-07-12 07:00:00,77214774,https://hk.jobsdb.com/job/77214774,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Product Development Officer (Jewelry),Luxury Timepieces And Accessories Limited,,False,Marketing & Communications,2024-07-12 07:00:00,77204074,https://hk.jobsdb.com/job/77204074,Kwun Tong,Kwun Tong,Kowloon,0,0
"Business Analyst (Max 30K, fresh graduate welcomed)",Andrew Found Limited,1,True,Information & Communication Technology,2024-07-06 07:00:00,77075925,https://hk.jobsdb.com/job/77075925,,,Hong Kong,0,0
Project Executive,HKAI Limited,2,False,Information & Communication Technology,2024-07-14 07:00:00,77265016,https://hk.jobsdb.com/job/77265016,,Tsuen Wan,New Territories,0,0
"Manager, Business Development (3980)",Standard Chartered Bank,,True,Banking & Financial Services,2024-07-10 07:00:00,77134754,https://hk.jobsdb.com/job/77134754,,Kwun Tong,Kowloon,0,0
Wealth Manager/Financial Planner/Risk Management/,Manulife (International) Limited,,False,Banking & Financial Services,2024-07-14 07:00:00,77264446,https://hk.jobsdb.com/job/77264446,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,40000,60000
"Assistant Manager, Business Planning (FP&A focus)",Aesop Hong Kong Limited,,False,Accounting,2024-07-17 07:00:00,77307979,https://hk.jobsdb.com/job/77307979,,Central and Western,Hong Kong,0,0
"Assistant Manager/Senior Executive, Commercial Lines Underwriting",Liberty International Insurance Limited,2,False,Insurance & Superannuation,2024-07-12 07:00:00,77214418,https://hk.jobsdb.com/job/77214418,Quarry Bay,Eastern,Hong Kong,0,0
Mobile Banking (FinTech): Senior BA / BA - Major Bank,IT Solutions Ltd.,,True,Information & Communication Technology,2024-07-11 07:00:00,77183348,https://hk.jobsdb.com/job/77183348,,,Hong Kong,0,0
Product developer for Accessories,Bluesky Cosmetics Limited,,False,Retail & Consumer Products,2024-07-12 07:00:00,77213932,https://hk.jobsdb.com/job/77213932,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,20000,25000
Retail Executive,ba&sh Hong Kong Limited,2,False,Administration & Office Support,2024-07-17 07:00:00,77307530,https://hk.jobsdb.com/job/77307530,,Central and Western,Hong Kong,0,0
Senior Project Executive/Project Executive – E-Commerce,Chow Sang Sang Holdings International Limited,2,False,Information & Communication Technology,2024-07-13 07:00:00,77252074,https://hk.jobsdb.com/job/77252074,Cheung Sha Wan,Sham Shui Po,Kowloon,0,0
Customer Care Consultant,Hypebeast Hong Kong Limited,,False,Call Centre & Customer Service,2024-07-06 07:00:00,77063119,https://hk.jobsdb.com/job/77063119,,Tsuen Wan,New Territories,0,0
Senior IT Officer / IT Officer (Retail),Big C (HK) Company Limited,4,True,Information & Communication Technology,2024-07-10 07:00:00,77150768,https://hk.jobsdb.com/job/77150768,,Tsuen Wan,New Territories,0,0
"Senior Analytics Manager (Business Insights), Customer Data Analytics and CRM",Hang Seng Bank Ltd,1,False,Banking & Financial Services,2024-07-17 14:00:00,77344764,https://hk.jobsdb.com/job/77344764,,,Hong Kong,0,0
System Manager,HKT Consumer Business Group,,False,Information & Communication Technology,2024-07-06 07:00:00,77075412,https://hk.jobsdb.com/job/77075412,Kowloon Bay,Kwun Tong,Kowloon,0,0
Top Tier Insurer - Business Analyst - Up to $35k,Gravitas Recruitment Group (Hong Kong) Limited,1,False,Information & Communication Technology,2024-06-19 07:00:00,76658167,https://hk.jobsdb.com/job/76658167,,Central and Western,Hong Kong,25000,35000
Customer Success Executive (Software Company),Eber,2,False,Sales,2024-07-05 07:00:00,77041158,https://hk.jobsdb.com/job/77041158,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,16000,22000
倉儲運營主管,菜鳥智能物流網絡(香港)有限公司,,False,"Manufacturing, Transport & Logistics",2024-07-12 07:00:00,77204999,https://hk.jobsdb.com/job/77204999,Lau Fau Shan,Yuen Long,New Territories,20000,24999
倉儲運營主管,菜鳥智能物流網絡(香港)有限公司,,False,"Manufacturing, Transport & Logistics",2024-07-12 07:00:00,77205082,https://hk.jobsdb.com/job/77205082,Lau Fau Shan,Yuen Long,New Territories,20000,24999
"Assistant Vice President, Voice Product & Roaming",HKT Consumer Business Group,7,False,Information & Communication Technology,2024-07-06 07:00:00,77075365,https://hk.jobsdb.com/job/77075365,Quarry Bay,Eastern,Hong Kong,0,0
System Analyst,Professional Lock Centre Co Ltd,,False,Information & Communication Technology,2024-07-13 07:00:00,77246139,https://hk.jobsdb.com/job/77246139,Hung Hom,Kowloon City,Kowloon,0,0
AIA Wealth Management Manager  (Local/ IANG...,King Fung & Co.,3,False,Banking & Financial Services,2024-07-10 07:00:00,77151950,https://hk.jobsdb.com/job/77151950,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,25000,34999
Business Analyst,AT Global Services Limited,3,False,Information & Communication Technology,2024-06-19 07:00:00,76657188,https://hk.jobsdb.com/job/76657188,Wan Chai,Wan Chai,Hong Kong,0,0
Operations Manager/ Assistant Operations Manager (Business to Consumer),Neo Derm (HK) Limited,5,False,CEO & General Management,2024-07-09 07:00:00,77121949,https://hk.jobsdb.com/job/77121949,Quarry Bay,Eastern,Hong Kong,0,0
Accident and Health Insurance Underwriter,China Taiping Insurance (HK) Company Limited,1,False,Insurance & Superannuation,2024-07-09 07:00:00,77111626,https://hk.jobsdb.com/job/77111626,North Point,Eastern,Hong Kong,0,0
"Assistant Manager/ Manager, Digital Acquisition and Customer Insights",China CITIC Bank International Limited,4,True,Banking & Financial Services,2024-07-17 15:00:00,77347971,https://hk.jobsdb.com/job/77347971,Quarry Bay,Eastern,Hong Kong,0,0
IT Business Analyst,Sime Darby Motor Services Limited,3,False,Information & Communication Technology,2024-06-19 07:00:00,76646980,https://hk.jobsdb.com/job/76646980,,Tsuen Wan,New Territories,0,0
Senior / Client Service Administrator (Pension Administration) - Welcome...,BOCI-Prudential Trustee Limited,1,True,Administration & Office Support,2024-07-10 07:00:00,77150841,https://hk.jobsdb.com/job/77150841,Tai Koo,Eastern,Hong Kong,0,0
"System Analyst / Data Analyst (Java/OBIEE, Gov’t project)",CL Technical Services Ltd.,1,False,Information & Communication Technology,2024-07-16 07:00:00,77281011,https://hk.jobsdb.com/job/77281011,Admiralty,Central and Western,Hong Kong,55000,65000
"Digital Senior Business Analyst - 1-year contract, Insurance",Ambition,,False,Information & Communication Technology,2024-07-06 07:00:00,77078456,https://hk.jobsdb.com/job/77078456,,Kowloon City,Kowloon,40000000,65000
Chief Researcher  (Position ID: 202407P2),Ninenovo Technology (Hong Kong) Limited,,False,Science & Technology,2024-07-11 07:00:00,77180971,https://hk.jobsdb.com/job/77180971,Science Park,Tai Po,New Territories,40000,60000
System Analyst (IT System Development),Shanghai Commercial Bank Ltd,5,False,Information & Communication Technology,2024-07-13 07:00:00,75763151,https://hk.jobsdb.com/job/75763151,Kwai Hing,Kwai Tsing,New Territories,0,0
System Analyst (HK Island / Airport) (Ref: JDB/ENS/SA),Computer And Technologies Solutions Limited,3,True,Information & Communication Technology,2024-07-16 07:00:00,77285194,https://hk.jobsdb.com/job/77285194,,Hong Kong Island,Hong Kong,0,0
Reinsurance Credit Control Analyst,"Guy Carpenter & Company, Limited",,True,Accounting,2024-07-05 07:00:00,77047486,https://hk.jobsdb.com/job/77047486,Quarry Bay,Eastern,Hong Kong,0,0
Project Coordinator (Welcome Fresh Graduates),MediConCen Limited,,True,Information & Communication Technology,2024-07-03 07:00:00,76981086,https://hk.jobsdb.com/job/76981086,,Wong Tai Sin,Kowloon,0,0
Data Analyst - 6 Month Contract - 40-50K per month,Pure Search International Limited,,False,Information & Communication Technology,2024-07-11 07:00:00,77171115,https://hk.jobsdb.com/job/77171115,Tai Koo,Eastern,Hong Kong,0,0
Fixed Income Analyst,iFAST Financial (HK) Limited,1,True,Banking & Financial Services,2024-07-17 07:00:00,76801673,https://hk.jobsdb.com/job/76801673,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Assistant Project Manager - APAC,Peoplebank Hong Kong Limited,4,True,Information & Communication Technology,2024-07-13 07:00:00,77248048,https://hk.jobsdb.com/job/77248048,,Islands,New Territories,0,0
Business Development Executive (Welcome Fresh Grad),VTM Digital Limited,,False,Sales,2024-07-09 07:00:00,77117725,https://hk.jobsdb.com/job/77117725,,Wong Tai Sin,Kowloon,0,0
Business Analyst (Core Banking),Bank of China (Hong Kong) Limited,3,False,Information & Communication Technology,2024-06-19 07:00:00,76656022,https://hk.jobsdb.com/job/76656022,Fo Tan,Sha Tin,New Territories,0,0
"Analyst, Foreign Trade Department, Operations (12-Month Fixed Term Contract)","MUFG Bank, Ltd.",2,False,Banking & Financial Services,2024-07-13 07:00:00,77251691,https://hk.jobsdb.com/job/77251691,Kai Tak,Kowloon City,Kowloon,0,0
Marketing Analyst,China Reserve Securities Limited,1,False,Banking & Financial Services,2024-07-13 07:00:00,77252646,https://hk.jobsdb.com/job/77252646,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Manager, Programme Management (Funding Scheme Branch)",Hong Kong Productivity Council,5,False,Government & Defence,2024-07-09 07:00:00,77120430,https://hk.jobsdb.com/job/77120430,,,Hong Kong,0,0
Application Maintenance Manager (Maintenance & Support),APJ Software (Hong Kong) Company Limited,1,False,Information & Communication Technology,2024-07-06 07:00:00,77070936,https://hk.jobsdb.com/job/77070936,Kowloon Bay,Kwun Tong,Kowloon,50000,60000
"Assistant Project Manager, IT & Digital",Prizm,2,True,Information & Communication Technology,2024-07-10 07:00:00,77154988,https://hk.jobsdb.com/job/77154988,Kwun Tong,Kwun Tong,Kowloon,0,0
"Senior Associate, Strategic Planning and MIS, Technology & Operations",DBS Bank (Hong Kong) Limited,7,False,Accounting,2024-07-01 07:00:00,76937352,https://hk.jobsdb.com/job/76937352,,Kwun Tong,Kowloon,0,0
Business Analyst (Core Banking),Bank of China (Hong Kong) Limited,3,False,Information & Communication Technology,2024-06-19 07:00:00,76659837,https://hk.jobsdb.com/job/76659837,,,Hong Kong,0,0
Change Specialist,Intertrust Hong Kong Limited,,False,Consulting & Strategy,2024-07-03 07:00:00,76984608,https://hk.jobsdb.com/job/76984608,Wan Chai,Wan Chai,Hong Kong,0,0
Senior Solution Consultant / Pre-sales,Automated Systems (HK) Ltd,5,False,Information & Communication Technology,2024-07-12 07:00:00,77198822,https://hk.jobsdb.com/job/77198822,,Sha Tin,New Territories,0,0
Business Analyst,Ricacorp Properties Limited,1,False,Information & Communication Technology,2024-06-19 07:00:00,76657026,https://hk.jobsdb.com/job/76657026,Wan Chai,Wan Chai,Hong Kong,0,0
Product Design Team Leader (Apply-HK-2405-PDTL),Cloud Light Technology Philippines Inc.,5,True,Engineering,2024-07-10 07:00:00,77150836,https://hk.jobsdb.com/job/77150836,Science Park,Tai Po,New Territories,0,0
"WeLab Group - Senior Manager, Group Digital Experience & Product Innovation",Welend Limited,,False,Information & Communication Technology,2024-07-17 16:00:00,77349384,https://hk.jobsdb.com/job/77349384,Quarry Bay,Eastern,Hong Kong,0,0
Financial Planning and Analysis (FP&A) Manager,VEGA Global Limited,8,False,Accounting,2024-07-06 07:00:00,77078637,https://hk.jobsdb.com/job/77078637,,Kwai Tsing,New Territories,0,0
Technical Representative (Broker),COMPASS WEALTH MANAGEMENT LIMITED,,False,Insurance & Superannuation,2024-07-09 07:00:00,77110160,https://hk.jobsdb.com/job/77110160,Kwun Tong,Kwun Tong,Kowloon,0,0
Assistant Marketing Manager (Personal Care / Health Care / Beauty Product),Tycoon Management Limited,2,False,Marketing & Communications,2024-07-10 07:00:00,77151254,https://hk.jobsdb.com/job/77151254,,Sha Tin,New Territories,0,0
Brand Manager- Insights & Growth Engine (FMCG | Non-manufacturing based company),Frieslandcampina (Hong Kong) Limited,5,False,Marketing & Communications,2024-07-09 07:00:00,77113206,https://hk.jobsdb.com/job/77113206,Mong Kok,Yau Tsim Mong,Kowloon,0,0
WeLab Bank - Deposit & Payment Product Associate,Welab Bank Limited,,True,Banking & Financial Services,2024-07-17 11:00:00,77340616,https://hk.jobsdb.com/job/77340616,Quarry Bay,Eastern,Hong Kong,15000,22000
"Specialist, Pension Administration (Fresh Grad welcome)",Willis Towers Watson,,False,Insurance & Superannuation,2024-07-09 07:00:00,77123486,https://hk.jobsdb.com/job/77123486,Causeway Bay,Wan Chai,Hong Kong,0,0
HR Project Manager,Taste of Asia Group Limited,,False,Human Resources & Recruitment,2024-07-01 07:00:00,76935342,https://hk.jobsdb.com/job/76935342,San Po Kong,Wong Tai Sin,Kowloon,0,0
Bank Operation Business Analyst - Leading Private Bank,Pinpoint Asia,5,False,Information & Communication Technology,2024-07-05 07:00:00,77045214,https://hk.jobsdb.com/job/77045214,Admiralty,Central and Western,Hong Kong,40000,60000
Partnerships Manager - Mox (4452),Standard Chartered Bank,1,False,Banking & Financial Services,2024-07-03 07:00:00,76982391,https://hk.jobsdb.com/job/76982391,Quarry Bay,Eastern,Hong Kong,0,0
Wealth Management Manager (Fresh Graduates are Welcome),AIA International Limited,,True,Banking & Financial Services,2024-07-13 07:00:00,77252203,https://hk.jobsdb.com/job/77252203,Causeway Bay,Wan Chai,Hong Kong,0,0
"Business analyst (Perm role, digital project, 25k-32k)",Linkers International Limited,2,False,Information & Communication Technology,2024-06-19 07:00:00,76644527,https://hk.jobsdb.com/job/76644527,Kwun Tong,Kwun Tong,Kowloon,25000,32000
Process Excellence Manager,BUPA Asia Limited,5,False,Information & Communication Technology,2024-07-16 07:00:00,77279523,https://hk.jobsdb.com/job/77279523,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
Greater China Family Financial Specialist,Antnergy Social Resources,,False,Banking & Financial Services,2024-07-09 07:00:00,77112596,https://hk.jobsdb.com/job/77112596,,Hong Kong Island,Hong Kong,20000,30000
Assistant Project Manager at Deson Development Ltd,Jobsdb - SmartHire,,False,Engineering,2024-07-17 07:00:00,76832863,https://hk.jobsdb.com/job/76832863,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Associate Director, Agency Strategy",AIA Hong Kong,1,False,Consulting & Strategy,2024-07-04 07:00:00,77021289,https://hk.jobsdb.com/job/77021289,Quarry Bay,Eastern,Hong Kong,0,0
"Product Manager - IT Hardware (OPEN BUDGET, double pay and up to 3 months bonus)",HR Plus (Talent) Limited,4,True,Information & Communication Technology,2024-07-17 11:00:00,75234342,https://hk.jobsdb.com/job/75234342,,Central and Western,Hong Kong,33333,50000
Business Solution Assistant,DKSH Hong Kong Limited,,False,Information & Communication Technology,2024-06-28 07:00:00,76885618,https://hk.jobsdb.com/job/76885618,,Southern,Hong Kong,0,0
Project Manager,Master Concept (Hong Kong) Limited,,False,Information & Communication Technology,2024-06-28 07:00:00,76877573,https://hk.jobsdb.com/job/76877573,,Kwun Tong,Kowloon,0,0
Revenue Assurance Analyst - MNC,Michael Page International (HK) Ltd,5,False,Accounting,2024-07-12 07:00:00,77218653,https://hk.jobsdb.com/job/77218653,,Central and Western,Hong Kong,30000,40000
"Legislative Assistant, Office of Hon. Kenneth Lau Ip Keung",Office of Hon. Kenneth Lau Ip Keung,3,False,Administration & Office Support,2024-07-10 07:00:00,77143578,https://hk.jobsdb.com/job/77143578,Admiralty,Central and Western,Hong Kong,0,0
Universal Banker - Wealth and Personal Banking,HSBC,,False,Banking & Financial Services,2024-07-09 07:00:00,77124516,https://hk.jobsdb.com/job/77124516,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"SAP FICO Specialist (up to HK$62,000)",Headshot Recruitment Limited,5,False,Information & Communication Technology,2024-07-17 07:00:00,77309412,https://hk.jobsdb.com/job/77309412,,,Hong Kong,0,0
Senior / Sales Operations Planning Executive (General Trade),Swire Coca-Cola HK Ltd,2,True,Sales,2024-07-09 07:00:00,77113710,https://hk.jobsdb.com/job/77113710,,Sha Tin,New Territories,0,0
Project Manager,"Sushi Express (Hong Kong) Co., Limited",5,False,CEO & General Management,2024-07-17 07:00:00,77314137,https://hk.jobsdb.com/job/77314137,,,Hong Kong,0,0
Trading Analyst | Blockchain | IT Tech,PeopleLink Services Limited,,False,Information & Communication Technology,2024-07-13 07:00:00,77250790,https://hk.jobsdb.com/job/77250790,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
IT Infrastructure Solutions Manager,Modern Terminals Ltd,1,False,Information & Communication Technology,2024-07-05 07:00:00,77034619,https://hk.jobsdb.com/job/77034619,,Kwai Tsing,New Territories,0,0
MULTI-ASSET ANALYST,Recruitment Intelligence Consultants Ltd,,False,Banking & Financial Services,2024-07-17 07:00:00,76218926,https://hk.jobsdb.com/job/76218926,,Central and Western,Hong Kong,0,0
"AD, Digital Acquisition, Banca (2914)",Standard Chartered Bank,8,False,Banking & Financial Services,2024-07-03 07:00:00,76982866,https://hk.jobsdb.com/job/76982866,,Kwun Tong,Kowloon,0,0
"AVP/Director, Agency Recruitment Transformation",Sun Life Hong Kong Ltd,1,False,Human Resources & Recruitment,2024-07-10 07:00:00,77153412,https://hk.jobsdb.com/job/77153412,Hung Hom,Kowloon City,Kowloon,0,0
Project Analyst,AXA Hong Kong,1,False,Insurance & Superannuation,2024-06-22 07:00:00,76733298,https://hk.jobsdb.com/job/76733298,Wong Chuk Hang,Southern,Hong Kong,0,0
Technical Accounting Senior Manager/Manager,Jobsdb - SmartHire,8,False,Accounting,2024-07-12 07:00:00,77200050,https://hk.jobsdb.com/job/77200050,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Data Analyst (Banking, Python, Tableau)",PERSOLKELLY Hong Kong Limited,3,False,Information & Communication Technology,2024-07-12 07:00:00,77201203,https://hk.jobsdb.com/job/77201203,Central,Central and Western,Hong Kong,0,0
Premier Relationship Manager - Wealth and Personal Banking,HSBC,,False,Banking & Financial Services,2024-07-06 07:00:00,77078737,https://hk.jobsdb.com/job/77078737,,Central and Western,Hong Kong,0,0
Business Analyst (Presales and Solution Consultant),Tectura Hong Kong Ltd,,False,Information & Communication Technology,2024-07-05 07:00:00,77034082,https://hk.jobsdb.com/job/77034082,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Operations Project Manager,DHL Aviation (Hong Kong) Limited,5,False,"Manufacturing, Transport & Logistics",2024-07-16 07:00:00,77287271,https://hk.jobsdb.com/job/77287271,Tung Chung,Islands,New Territories,0,0
Senior Consultant,南沙投資服務（香港）有限公司,,False,Consulting & Strategy,2024-07-05 07:00:00,76974753,https://hk.jobsdb.com/job/76974753,,Wan Chai,Hong Kong,60000,75000
HR Project Manager,Taste of Asia Group Limited,,False,Human Resources & Recruitment,2024-07-01 07:00:00,76935303,https://hk.jobsdb.com/job/76935303,San Po Kong,Wong Tai Sin,Kowloon,0,0
"Senior Consultant, Intelligent Manufacturing",Hong Kong Productivity Council,1,True,Engineering,2024-07-04 07:00:00,77007424,https://hk.jobsdb.com/job/77007424,Kowloon Tong,Kowloon City,Kowloon,0,0
Business Analyst / Project Manager ( Digital Projects Web/ Apps – Permanent...,Nesta (Hong Kong) Limited,2,False,Information & Communication Technology,2024-07-05 07:00:00,77039978,https://hk.jobsdb.com/job/77039978,,,Hong Kong,0,0
Operation Manager (Private Banking),KPMG Executive Recruitment Limited,4,False,Banking & Financial Services,2024-07-09 07:00:00,77110676,https://hk.jobsdb.com/job/77110676,Central,Central and Western,Hong Kong,0,0
HR Project Manager,Taste of Asia Group Limited,,False,Information & Communication Technology,2024-07-01 07:00:00,76935290,https://hk.jobsdb.com/job/76935290,San Po Kong,Wong Tai Sin,Kowloon,0,0
IT Business Analyst – Options for Relocations (Canada),Captar Partners Limited,3,False,Information & Communication Technology,2024-07-05 07:00:00,77045027,https://hk.jobsdb.com/job/77045027,,Hong Kong Island,Hong Kong,0,0
(Senior) Logistics Executive,Hermès Asia Pacific Limited,,False,"Manufacturing, Transport & Logistics",2024-07-10 07:00:00,77140055,https://hk.jobsdb.com/job/77140055,Tuen Mun,Tuen Mun,New Territories,0,0
"Senior Associate / Associate, Fund Administration, Technology & Operations",DBS Bank (Hong Kong) Limited,4,True,Accounting,2024-07-06 07:00:00,77086646,https://hk.jobsdb.com/job/77086646,,Kwun Tong,Kowloon,0,0
(Senior) Data Analyst,SabeTech Technology Limited,9,False,Information & Communication Technology,2024-07-10 07:00:00,77139501,https://hk.jobsdb.com/job/77139501,Mong Kok,Yau Tsim Mong,Kowloon,33000,46000
System Analyst (Data or Payment or Treasury & Settlement),Chong Hing Bank Ltd,4,False,Information & Communication Technology,2024-07-13 08:00:00,77246355,https://hk.jobsdb.com/job/77246355,Kowloon Bay,Kwun Tong,Kowloon,0,0
"Global Head, FSS Client Solutions (1425)",Standard Chartered Bank,,True,Banking & Financial Services,2024-07-11 08:00:00,77165686,https://hk.jobsdb.com/job/77165686,Aberdeen,Southern,Hong Kong,0,0
Cargo Digital Specialist,Cathay Pacific Airways Ltd,2,False,"Manufacturing, Transport & Logistics",2024-07-17 08:00:00,77305341,https://hk.jobsdb.com/job/77305341,Lantau Island,Islands,New Territories,0,0
Business Planning Analyst,YesStyle.com Limited,,False,Information & Communication Technology,2024-07-06 08:00:00,77065617,https://hk.jobsdb.com/job/77065617,Kwai Hing,Kwai Tsing,New Territories,0,0
"Financial Analyst, FP&A",City Super Limited,2,False,Accounting,2024-07-12 08:00:00,77202585,https://hk.jobsdb.com/job/77202585,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Assistant / Manager - Data Core Network,Hutchison Telecommunications (Hong Kong) Limited,1,True,Information & Communication Technology,2024-07-05 08:00:00,77043162,https://hk.jobsdb.com/job/77043162,Tsing Yi,Kwai Tsing,New Territories,0,0
SENIOR CREDIT ANALYST (US Listed Company),DNA Recruit Partners Limited,3,False,Banking & Financial Services,2024-07-17 08:00:00,77305274,https://hk.jobsdb.com/job/77305274,Kowloon Bay,Kwun Tong,Kowloon,0,0
"Business Analyst Trainee  (5-day work, 15-20K) (IANG/Fresh Graduate Welcomed)",Fran & Wen Profit,,True,Banking & Financial Services,2024-07-05 08:00:00,77046913,https://hk.jobsdb.com/job/77046913,Kwun Tong,Kwun Tong,Kowloon,0,0
Assistant Online Business Manager (Digital product/Web/App),AS Watson Retail (HK) Limited,,True,Information & Communication Technology,2024-07-13 08:00:00,76807054,https://hk.jobsdb.com/job/76807054,Whampoa Garden,Kowloon City,Kowloon,0,0
