Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL
Insurer - Broker Channel Operation AM | Visio | Privot | Data Analysis,Cornerstone Global Partners,,False,"Quarry Bay, Eastern District",Insurance & Superannuation,"$36,000 - $45,000 per month",2024-07-10 04:00:00,77155033,https://hk.jobsdb.com/job/77155033
APS Global Prime Finance Incident Manager,Jobsdb - SmartHire,5,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 04:00:00,76948665,https://hk.jobsdb.com/job/76948665
"Fixed Income Analyst(Senior Officer to Assistant Manager), Global Markets",Industrial and Commercial Bank of China (Asia) Limited,5,False,"Central, Central and Western District",Banking & Financial Services,,2024-07-10 04:00:00,77136482,https://hk.jobsdb.com/job/77136482
Data Analyst (CRM & Marketing) (exp in adobe & google analytics),Manpower Services (Hong Kong) Limited,2,False,"Tseung Kwan O, Sai Kung District",Information & Communication Technology,,2024-06-29 04:00:00,76909034,https://hk.jobsdb.com/job/76909034
"Policy Analyst – Policy, Registration and Oversight",Accounting and Financial Reporting Council,5,False,"Quarry Bay, Eastern District",Accounting,,2024-07-17 04:00:00,77318794,https://hk.jobsdb.com/job/77318794
AI Speech Recognition Engineer (Computer Science or Equivalent),Risksis Technology Limited,,False,Hong Kong,Information & Communication Technology,,2024-07-06 04:00:00,77086586,https://hk.jobsdb.com/job/77086586
System Analyst (Mobile),Green Tomato Limited,6,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-10 04:00:00,77150920,https://hk.jobsdb.com/job/77150920
DATA ANALYST,Sun Hung Kai Properties Ltd,4,False,"Wan Chai, Wan Chai District",Marketing & Communications,,2024-06-29 04:00:00,76912712,https://hk.jobsdb.com/job/76912712
Business Analyst - Banking Projects (Five day work weeks),Excel Technology International (Hong Kong) Limited,,False,Hong Kong,Banking & Financial Services,,2024-07-16 04:00:00,77295414,https://hk.jobsdb.com/job/77295414
"Data Analyst (BI, Data Modelling) - HK Listed MNC",Charterhouse Limited,1,False,Central and Western District,Science & Technology,,2024-06-29 04:00:00,76895833,https://hk.jobsdb.com/job/76895833
Tax - APTC - Tax Technology and Transformation (AI & Data) - Senior/Manager - HK,EY,,False,"Quarry Bay, Eastern District",Accounting,,2024-06-29 04:00:00,76895816,https://hk.jobsdb.com/job/76895816
"Assistant Manager, Commercial Strategy - Sales Data & Analysis",CHOW TAI FOOK JEWELLERY CO LTD,3,False,Kwai Tsing District,Retail & Consumer Products,,2024-07-10 04:00:00,77138896,https://hk.jobsdb.com/job/77138896
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Kowloon,Information & Communication Technology,,2024-07-03 04:00:00,76970235,https://hk.jobsdb.com/job/76970235
"Manager, Deposit & Mrtg Performance Mgt (2341)",Standard Chartered Bank,,False,Kwun Tong District,Banking & Financial Services,,2024-07-12 04:00:00,77202411,https://hk.jobsdb.com/job/77202411
Associate Data Consultant,Kepro Solutions Limited,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-13 04:00:00,77248928,https://hk.jobsdb.com/job/77248928
Business Intelligence Engineer,Taste of Asia Group Limited,1,False,"Diamond Hill, Wong Tai Sin District",Information & Communication Technology,,2024-07-05 04:00:00,77036945,https://hk.jobsdb.com/job/77036945
"Head of Data, Director- Financial Services",Captar Partners Limited,1,False,Hong Kong Island,Information & Communication Technology,HKD 1800000 - 2200000 per annum,2024-07-17 12:00:00,77338283,https://hk.jobsdb.com/job/77338283
Consulting - Financial Services - Finance - Senior Consultant/Manager,EY,5,False,Hong Kong Island,Accounting,,2024-07-13 04:00:00,77252589,https://hk.jobsdb.com/job/77252589
Assistant Business Analyst / Business Analyst,AAStocks.com Limited,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-13 04:00:00,77252515,https://hk.jobsdb.com/job/77252515
Fixed Income Analyst,iFAST Financial (HK) Limited,1,True,"Tsim Sha Tsui, Yau Tsim Mong District",Banking & Financial Services,,2024-07-17 04:00:00,76801673,https://hk.jobsdb.com/job/76801673
"Finance Analyst/ Accounting Officer (20-26K, 5-day work)",Nesta (Hong Kong) Limited,1,False,"Central, Central and Western District",Accounting,,2024-07-17 17:00:00,77349397,https://hk.jobsdb.com/job/77349397
Associate Director - Quantitative Risk Management (Top tier FI),Michael Page International (HK) Ltd,6,False,Central and Western District,Banking & Financial Services,$600k - $840k p.a. + gratuity bonus,2024-07-17 19:00:00,77353054,https://hk.jobsdb.com/job/77353054
Business Analyst,ParaDM Company Limited,2,False,Kwun Tong District,Information & Communication Technology,,2024-07-12 04:00:00,75548439,https://hk.jobsdb.com/job/75548439
"Data Architect , In house + Listed company",CKC Solutions Limited,5,False,Tsuen Wan District,Information & Communication Technology,,2024-07-16 04:00:00,77285776,https://hk.jobsdb.com/job/77285776
Graduate Trainees (multiple headcounts),CatoMind Limited,,False,Kwun Tong District,Information & Communication Technology,,2024-07-07 04:00:00,77096323,https://hk.jobsdb.com/job/77096323
"(HK$48-60K+ monthly) Senior Analyst, Researcher, Financial Services",TierONE Consultants,,False,"Central, Central and Western District",Information & Communication Technology,"$45,000 - $60,000 per month",2024-07-17 04:00:00,77316476,https://hk.jobsdb.com/job/77316476
Data Scientist (GenAI) - Fintech,Michael Page International (HK) Ltd,,False,Central and Western District,Information & Communication Technology,*12 + b,2024-07-13 04:00:00,77249624,https://hk.jobsdb.com/job/77249624
"SEO Expert / SEO Architect / Head of SEO / SEO Manager(5-Days Work, Bonus)",Magic Compass Securities Limited,5,False,"Wan Chai, Wan Chai District",Marketing & Communications,,2024-07-10 04:00:00,77137056,https://hk.jobsdb.com/job/77137056
"Business Analyst, Application System Team (5 days)",Delken Group Limited,5,True,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-06-28 04:00:00,76864431,https://hk.jobsdb.com/job/76864431
"Senior Consultant / Consultant, Data Engineer, Technology Enablement (MJ003358)",KPMG,1,False,"Wong Chuk Hang, Southern District",Information & Communication Technology,,2024-07-13 04:00:00,74521875,https://hk.jobsdb.com/job/74521875
"Specialist, Data Analytics",Hong Kong Express Airways Limited,2,False,"Airport Area, Islands District",Information & Communication Technology,,2024-07-03 04:00:00,76971406,https://hk.jobsdb.com/job/76971406
"Manager to SM, SME Business (Marketing)",Industrial and Commercial Bank of China (Asia) Limited,3,False,"Kwun Tong, Kwun Tong District",Banking & Financial Services,,2024-07-16 04:00:00,77283647,https://hk.jobsdb.com/job/77283647
Data Architect (Big Data&Azure Cloud) ~60K,KOS International Limited,4,False,Kwai Tsing District,Information & Communication Technology,Discretionary Bonus,2024-07-16 04:00:00,77278630,https://hk.jobsdb.com/job/77278630
Facility Manager / Assistant Facility Manager (Data Centre),OneAsia Network Limited,5,False,"Kowloon Bay, Kwun Tong District",Engineering,,2024-07-17 16:00:00,76883345,https://hk.jobsdb.com/job/76883345
"IT Project Manager - Data Migration Project - around HKD 70,000/ month",Techforce Group Limited,8,False,Central and Western District,Information & Communication Technology,"$60,000 - $75,000 per month",2024-07-16 04:00:00,77292479,https://hk.jobsdb.com/job/77292479
"Event Manager (Fintech Firm, Event Marketing, 50K, PERM)",Recruit Logic Limited,6,True,"Wan Chai, Wan Chai District",Marketing & Communications,,2024-07-16 04:00:00,77276213,https://hk.jobsdb.com/job/77276213
Business Analyst - Insurance,Captar Partners Limited,3,False,Central and Western District,Information & Communication Technology,HKD 550000 - 700000 per annum,2024-07-17 04:00:00,77310187,https://hk.jobsdb.com/job/77310187
Sales and Marketing Executive (Premium Gifts Specialist & Event Management),Reliable Partner Company Limited,,False,Kwun Tong District,Sales,"$220,000 - $330,000 per year",2024-07-16 04:00:00,77277943,https://hk.jobsdb.com/job/77277943
"Senior Consultant, Intelligent Manufacturing",Hong Kong Productivity Council,1,True,"Kowloon Tong, Kowloon City District",Engineering,,2024-07-04 04:00:00,77007424,https://hk.jobsdb.com/job/77007424
"Manager, Programme Management (Funding Scheme Branch)",Hong Kong Productivity Council,5,False,Hong Kong,Government & Defence,,2024-07-09 04:00:00,77120430,https://hk.jobsdb.com/job/77120430
"Data Analyst (Operation), Double Pay, MNC, Reporting",Manpower Services (Hong Kong) Limited,3,False,"Tsing Yi, Kwai Tsing District",Information & Communication Technology,,2024-06-28 04:00:00,76879769,https://hk.jobsdb.com/job/76879769
"AI Growth/AI Application Expert/AI Scientist/AI Programmer(5-Days Work, Bonus)",Magic Compass Securities Limited,3,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-07-04 04:00:00,77006056,https://hk.jobsdb.com/job/77006056
(UP to 50K) Senior Business Analyst / UAT Officer (Banking and Insurance),Seamatch Asia Limited,3,True,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 04:00:00,77304224,https://hk.jobsdb.com/job/77304224
Internal Audit Manager,Coper Pioneers Technology Limited,3,False,New Territories,Accounting,,2024-07-16 04:00:00,77292416,https://hk.jobsdb.com/job/77292416
ESG - Analyst/Senior Analyst/Assistant Manager,PAL ADVISORY LIMITED,1,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-17 04:00:00,77319179,https://hk.jobsdb.com/job/77319179
"Senior Manager, Marketing and CRM",Hong Kong Productivity Council,,True,"Kowloon Tong, Kowloon City District",Marketing & Communications,,2024-07-11 04:00:00,77180375,https://hk.jobsdb.com/job/77180375
Ecommerce Specialist,OHLA! Luxury,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Retail & Consumer Products,,2024-07-13 04:00:00,77242405,https://hk.jobsdb.com/job/77242405
Financial Analyst,Citistore (Hong Kong) Limited,4,False,Tsuen Wan District,Accounting,,2024-07-17 04:00:00,77309303,https://hk.jobsdb.com/job/77309303
Data Center Senior Electricity Engineer,China Comservice (Hong Kong) Limited,3,False,"Tsim Sha Tsui, Yau Tsim Mong District",Engineering,,2024-07-13 04:00:00,77250044,https://hk.jobsdb.com/job/77250044
Senior Data Analyst,Michael Page International (HK) Ltd,5,False,Central and Western District,Information & Communication Technology,*13 +b,2024-07-04 04:00:00,77019637,https://hk.jobsdb.com/job/77019637
"AVP, MRPA - Planning and Reporting",OCBC Bank (Hong Kong) Limited,5,True,"Central, Central and Western District",Banking & Financial Services,,2024-07-17 04:00:00,77316573,https://hk.jobsdb.com/job/77316573
Innovation Business Specialist - New Acquisition,Hutchison Telecommunications (Hong Kong) Limited,3,False,"Tsing Yi, Kwai Tsing District",Marketing & Communications,,2024-07-06 04:00:00,77060381,https://hk.jobsdb.com/job/77060381
"Manager/AVP, Data Management",China Construction Bank (Asia) Corporation Limited,3,False,"Kowloon Bay, Kwun Tong District",Banking & Financial Services,,2024-07-13 04:00:00,77240048,https://hk.jobsdb.com/job/77240048
Senior Analyst Programmer (AO-492-J),BOCI-Prudential Asset Management Ltd,5,True,Central and Western District,Information & Communication Technology,,2024-07-12 04:00:00,77200883,https://hk.jobsdb.com/job/77200883
Economics Analyst / Senior Economics Analyst (Hong Kong Market),Bank of China (Hong Kong) Limited,5,False,"Central, Central and Western District",Banking & Financial Services,,2024-07-14 04:00:00,77262237,https://hk.jobsdb.com/job/77262237
"Marketing Manager (OTT & PayTV Business, Retention Sales & Digital Marketing)",HKT Consumer Business Group,5,False,"Quarry Bay, Eastern District",Marketing & Communications,,2024-07-10 04:00:00,77137929,https://hk.jobsdb.com/job/77137929
Management Associate - Enforcement (Data Analytics - Strategy and Technology),Securities and Futures Commission,,False,"Quarry Bay, Eastern District",Banking & Financial Services,,2024-07-03 04:00:00,76984267,https://hk.jobsdb.com/job/76984267
Power BI Developer,Staff Management Consultancy Limited,,True,Kowloon,Information & Communication Technology,,2024-07-12 04:00:00,77212922,https://hk.jobsdb.com/job/77212922
CBS - Finance - Financial Management - Senior Associate - Hong Kong,EY,2,False,"Quarry Bay, Eastern District",Accounting,,2024-07-09 04:00:00,77116137,https://hk.jobsdb.com/job/77116137
Economics Analyst / Senior Economics Analyst (Hong Kong Market),Bank of China (Hong Kong) Limited,5,False,"Central, Central and Western District",Consulting & Strategy,,2024-07-14 04:00:00,77262239,https://hk.jobsdb.com/job/77262239
Data Center Operator,Orient Overseas Container Line Ltd (OOCL),1,True,"Science Park, Tai Po District",Information & Communication Technology,,2024-07-17 09:00:00,75660785,https://hk.jobsdb.com/job/75660785
"AVP/ Associate, Remittance - Approver/ Checker",Morgan Mckinley Limited,7,False,Central and Western District,Banking & Financial Services,,2024-07-13 04:00:00,77233570,https://hk.jobsdb.com/job/77233570
Business Analyst - Cargo Distribution (5-Day Work),Global Logistics System (HK) Co Ltd,,False,"Airport Area, Islands District",Information & Communication Technology,,2024-07-13 04:00:00,77240423,https://hk.jobsdb.com/job/77240423
Database Administrator ( RDBMS + Big data ),Expert Systems Limited,7,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-09 04:00:00,77123418,https://hk.jobsdb.com/job/77123418
System Analyst,Solution Expert Technology Limited,,False,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-17 04:00:00,77305164,https://hk.jobsdb.com/job/77305164
Actuarial Analyst - HSBC Life,HSBC,,False,Central and Western District,Insurance & Superannuation,,2024-07-04 04:00:00,77008765,https://hk.jobsdb.com/job/77008765
Risk Manager (Risk Portfolio Analytics) - Risk Analytics & Governance,"The Bank of East Asia, Limited",,False,"Kwun Tong, Kwun Tong District",Banking & Financial Services,,2024-07-17 04:00:00,77306521,https://hk.jobsdb.com/job/77306521
AIA Wealth Management Manager  (Local/ IANG...,King Fung & Co.,3,False,"Tsim Sha Tsui, Yau Tsim Mong District",Banking & Financial Services,"$25,000 - $34,999 per month",2024-07-10 04:00:00,77151950,https://hk.jobsdb.com/job/77151950
Senior Logistics Executive (1-year contract),Pernod Ricard Hong Kong Ltd,5,False,"Tsim Sha Tsui, Yau Tsim Mong District","Manufacturing, Transport & Logistics",,2024-07-03 04:00:00,76978803,https://hk.jobsdb.com/job/76978803
Economics Analyst / Senior Economics Analyst (Hong Kong Market),Bank of China (Hong Kong) Limited,5,False,"Central, Central and Western District",Consulting & Strategy,,2024-07-14 04:00:00,77262238,https://hk.jobsdb.com/job/77262238
"Director, Project Keystone, V & V (3564)",Standard Chartered Bank,,False,Kwun Tong District,Banking & Financial Services,,2024-07-12 04:00:00,77203358,https://hk.jobsdb.com/job/77203358
AI Developer (M/BDO4-PU),Robert Bosch Co Ltd,3,False,Hong Kong Island,Information & Communication Technology,,2024-07-17 16:00:00,77348417,https://hk.jobsdb.com/job/77348417
Derivatives Trading – Analyst/Associate,XJCP Limited,2,False,"Causeway Bay, Wan Chai District",Banking & Financial Services,,2024-07-17 04:00:00,77316334,https://hk.jobsdb.com/job/77316334
Technical Representative-Life Insurance Brokerage,水滴金融服务（香港）有限公司,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Insurance & Superannuation,,2024-07-13 04:00:00,77251227,https://hk.jobsdb.com/job/77251227
"Senior Consultant, Energy Management",Hong Kong Productivity Council,5,False,"Kowloon Tong, Kowloon City District",Consulting & Strategy,,2024-07-11 04:00:00,77166999,https://hk.jobsdb.com/job/77166999
Head of Operations,**Private,1,False,"Tsim Sha Tsui, Yau Tsim Mong District",Hospitality & Tourism,,2024-07-16 04:00:00,77292428,https://hk.jobsdb.com/job/77292428
"Assistant Statistical Analyst, HHB (contract-based; Up to 38K monthly)",Hitech Personnel Agency Co Ltd,,False,"Kwun Tong, Kwun Tong District",Government & Defence,,2024-07-12 04:00:00,77208299,https://hk.jobsdb.com/job/77208299
Senior Marketing Officer at Canmake Tokyo,Jobsdb - SmartHire,5,True,"Kwai Hing, Kwai Tsing District",Marketing & Communications,,2024-07-13 04:00:00,77239840,https://hk.jobsdb.com/job/77239840
Senior Analyst (Stocks/Futures/Forex) 高级分析师 (股票/期货/外汇),H&W Technology Service Limited,3,False,"Hung Hom, Kowloon City District",Banking & Financial Services,,2024-07-16 04:00:00,77283797,https://hk.jobsdb.com/job/77283797
Data Entry Clerk (SAP),Close to Clothes (Asia Pacific) Limited,,False,"Kwai Chung, Kwai Tsing District",Administration & Office Support,"$14,000 - $16,000 per month",2024-07-03 04:00:00,76982177,https://hk.jobsdb.com/job/76982177
Engineer- Incident & Change management  (Ref: JDB- QM),NTT Com Asia Limited,8,False,"Tseung Kwan O, Sai Kung District",Information & Communication Technology,,2024-07-12 04:00:00,77201318,https://hk.jobsdb.com/job/77201318
Customer Support Specialist at Brand ID (HK) Ltd,Jobsdb - SmartHire,,False,"Kwai Chung, Kwai Tsing District",Call Centre & Customer Service,,2024-07-11 04:00:00,77167509,https://hk.jobsdb.com/job/77167509
Assistant Business Analyst,BBMSL Limited,,True,Tsuen Wan District,Consulting & Strategy,,2024-07-12 04:00:00,77213263,https://hk.jobsdb.com/job/77213263
Digital Performance Specialist | Media Agency (Fresh Graduate Welcome),Fabcom Limited,,False,"Kowloon Bay, Kwun Tong District","Advertising, Arts & Media",,2024-07-09 04:00:00,77107624,https://hk.jobsdb.com/job/77107624
Research Assistant (Ref: DECS/RA/JDB),Haven of Hope Christian Service,,False,Hong Kong,Science & Technology,,2024-07-13 04:00:00,77234822,https://hk.jobsdb.com/job/77234822
Senior PMO,TEKsystems,5,False,Central and Western District,Information & Communication Technology,,2024-07-13 04:00:00,77249481,https://hk.jobsdb.com/job/77249481
Sr Digital Marketing Executive (Cross Border) (FMCG) – Welcome Guangdong Talents,Frieslandcampina (Hong Kong) Limited,3,False,"Mong Kok, Yau Tsim Mong District",Marketing & Communications,,2024-07-12 04:00:00,77205497,https://hk.jobsdb.com/job/77205497
金融分析崗,China Lounge Investments Ltd,,False,"Causeway Bay, Wan Chai District",Banking & Financial Services,,2024-07-09 04:00:00,77108719,https://hk.jobsdb.com/job/77108719
Risk Trainee - Fresh Grads Welcome!,Michael Page International (HK) Ltd,,True,"Quarry Bay, Eastern District",Banking & Financial Services,$18k - $20k p.m.,2024-07-17 04:00:00,77323341,https://hk.jobsdb.com/job/77323341
Product Engineer,Standard Chartered Bank,5,False,Kwun Tong District,Banking & Financial Services,,2024-07-03 04:00:00,76979261,https://hk.jobsdb.com/job/76979261
Analyst/Associate Client Relationship Management,Christensen China Limited,1,False,"Wan Chai, Wan Chai District",Marketing & Communications,,2024-07-05 04:00:00,77041394,https://hk.jobsdb.com/job/77041394
Marine Claims Assistant/Executive at Andrew Liu & Co Ltd,Jobsdb - SmartHire,,False,"Wong Chuk Hang, Southern District",Insurance & Superannuation,,2024-07-13 04:00:00,77234795,https://hk.jobsdb.com/job/77234795
Business Analyst,Green Tomato Limited,1,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-11 04:00:00,75341607,https://hk.jobsdb.com/job/75341607
IT Solutions Sales,Achiever Technology Limited,,True,"Lai Chi Kok, Sham Shui Po District",Sales,,2024-07-13 04:00:00,77249553,https://hk.jobsdb.com/job/77249553
Technical Lead- Data & Regulatory reporting,Robert Walters (HK) Ltd,8,False,Central and Western District,Information & Communication Technology,$50k - $75k p.m.,2024-07-13 04:00:00,77253023,https://hk.jobsdb.com/job/77253023
Programmer/ Senior Programmer,Armitage Technologies Ltd,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-13 04:00:00,77252979,https://hk.jobsdb.com/job/77252979
Commercialisation Officer / Administrative Officer (Post A) / Centre...,Centre for Intelligent Multidimensional Data Analysis Limited,2,False,Sha Tin District,Administration & Office Support,,2024-07-16 04:00:00,77286561,https://hk.jobsdb.com/job/77286561
Digital Marketing Executive at Strawberry Cosmetics (Services) Limited,Jobsdb - SmartHire,1,False,Kwun Tong District,Marketing & Communications,,2024-07-13 04:00:00,77238035,https://hk.jobsdb.com/job/77238035
Business Analyst - Leading Insurance Company,TEKsystems,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,"$30,000 - $40,000 per month",2024-07-15 04:00:00,77270448,https://hk.jobsdb.com/job/77270448
(Junior & Senior) Business Analyst - Leading Insurance MNC - WFH,TEKsystems,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,"$30,000 - $45,000 per month",2024-07-15 04:00:00,77267261,https://hk.jobsdb.com/job/77267261
Business Planning Analyst,DHL EXPRESS (HONG KONG) LIMITED,5,False,"Ngau Tau Kok, Kwun Tong District",Sales,,2024-07-02 04:00:00,76181938,https://hk.jobsdb.com/job/76181938
Financial Analyst,Handao Technology Limited,,False,"Central, Central and Western District",Accounting,"$28,000 - $35,000 per month",2024-07-03 04:00:00,76989451,https://hk.jobsdb.com/job/76989451
"Cargo Revenue Analyst, Planning, Analytics & Solutions",Cathay Pacific Airways Ltd,3,False,"Lantau Island, Islands District","Manufacturing, Transport & Logistics",,2024-07-12 04:00:00,77213948,https://hk.jobsdb.com/job/77213948
Digital Marketing Executive  (SEM / SEO / Facebook / Youtube / Google),New Beauty Group Limited,2,True,"Mong Kok, Yau Tsim Mong District",Marketing & Communications,,2024-07-12 04:00:00,77212104,https://hk.jobsdb.com/job/77212104
Solution Analyst (Fresh Graduates are WELCOME!),NTT DATA Hong Kong Limited,1,False,"Tai Koo, Eastern District",Information & Communication Technology,,2024-07-17 04:00:00,77322466,https://hk.jobsdb.com/job/77322466
Customer Service Officer - Fulfillment Logistics (Next to Lai King Station),V-Logic Limited,2,False,Kwai Tsing District,Call Centre & Customer Service,,2024-07-04 04:00:00,77018377,https://hk.jobsdb.com/job/77018377
Marketing Analyst,China Reserve Securities Limited,1,False,"Tsim Sha Tsui, Yau Tsim Mong District",Banking & Financial Services,,2024-07-13 04:00:00,77252646,https://hk.jobsdb.com/job/77252646
"Assistant Manager/Bank Officer, Remittance (6-month contract)",OCBC Bank (Hong Kong) Limited,3,False,"Central, Central and Western District",Banking & Financial Services,,2024-07-12 04:00:00,77217280,https://hk.jobsdb.com/job/77217280
"Senior Manager, Data Platform & Analytics",Kerry Properties Limited,,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-09 04:00:00,77108407,https://hk.jobsdb.com/job/77108407
Business Analyst (Automation),AT Global Services Limited,3,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-07-12 04:00:00,77218184,https://hk.jobsdb.com/job/77218184
IT Business Analyst - 5-day work,Centaline Securities Limited,2,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-13 04:00:00,77252145,https://hk.jobsdb.com/job/77252145
"Technologist/Consultant, Mechatronics Engineering",Hong Kong Productivity Council,,False,"Kowloon Tong, Kowloon City District",Engineering,,2024-07-09 04:00:00,77109819,https://hk.jobsdb.com/job/77109819
"Vice President, Business Operations",PCCW Solutions,1,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-07-11 04:00:00,77166307,https://hk.jobsdb.com/job/77166307
営業※ビザサポート有り(SDG-108825),RGF HR Agent Hong Kong Limited,,False,Kowloon,Information & Communication Technology,"$23,000 - $28,000 per month",2024-07-12 04:00:00,77215202,https://hk.jobsdb.com/job/77215202
Business Analyst,Arch Partnership Limited,2,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-11 04:00:00,77181646,https://hk.jobsdb.com/job/77181646
Assistant Merchandise Planning Analyst,G2000 (Apparel) Ltd,1,True,"Kwai Fong, Kwai Tsing District",Retail & Consumer Products,,2024-07-13 04:00:00,77250153,https://hk.jobsdb.com/job/77250153
"Data Architect (Manager/Associate Director level), Finance Consulting (MJ001620)",KPMG,5,False,"Wong Chuk Hang, Southern District",Information & Communication Technology,,2024-07-13 04:00:00,74520069,https://hk.jobsdb.com/job/74520069
Project Manager (IT Software Development),APJ Software (Hong Kong) Company Limited,,True,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,"$45,000 - $54,999 per month",2024-07-13 04:00:00,77234833,https://hk.jobsdb.com/job/77234833
Financial Analyst Consultant (Welcome Fresh graduates/IANG/高才通/優才),AXA China Region Insurance Company Limited,,True,"Tsim Sha Tsui, Yau Tsim Mong District",Consulting & Strategy,"$30,000 - $45,000 per month",2024-07-17 17:00:00,77350141,https://hk.jobsdb.com/job/77350141
"Retail Operations Executive / Business Analyst (22k, market research, event)",HR Plus (Talent) Limited,1,False,New Territories,Marketing & Communications,"$15,000 - $22,000 per month",2024-07-17 04:00:00,77320148,https://hk.jobsdb.com/job/77320148
Regional Business Analyst,Ricoh Asia Pacific Operations Limited,4,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-12 04:00:00,77226969,https://hk.jobsdb.com/job/77226969
"Manager, Vendor Management (3799)",Standard Chartered Bank,,False,Kwun Tong District,Banking & Financial Services,,2024-07-10 04:00:00,77139047,https://hk.jobsdb.com/job/77139047
Digital Marketing Specialist,HG Innovation Limited,,False,"Hung Hom, Kowloon City District",Marketing & Communications,,2024-07-11 04:00:00,77183819,https://hk.jobsdb.com/job/77183819
"Associate Director, Agency Strategy",AIA Hong Kong,1,False,"Quarry Bay, Eastern District",Consulting & Strategy,,2024-07-04 04:00:00,77021289,https://hk.jobsdb.com/job/77021289
Data Scientist,Orient Overseas Container Line Ltd (OOCL),5,True,"Science Park, Tai Po District",Science & Technology,,2024-07-10 04:00:00,76611214,https://hk.jobsdb.com/job/76611214
Equity Research Analyst / Manager (Buy Side),ZheRui Investment Limited,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Banking & Financial Services,,2024-07-09 04:00:00,77107133,https://hk.jobsdb.com/job/77107133
"AIA Business Management Intern, Financial Planning (畢業生優先 /無相關經驗要求)",AIA International Limited,,False,"Causeway Bay, Wan Chai District",Banking & Financial Services,"$39,999 - $59,999 per month",2024-07-09 04:00:00,77109026,https://hk.jobsdb.com/job/77109026
"Data Engineer, Senior Consultant/Manager, Finance Consulting (MJ001226)",KPMG,3,False,"Wong Chuk Hang, Southern District",Information & Communication Technology,,2024-07-13 04:00:00,74521194,https://hk.jobsdb.com/job/74521194
Business Analyst (Strategic Partnership),PCCW Global Limited,,False,Hong Kong,Information & Communication Technology,,2024-07-11 04:00:00,77184739,https://hk.jobsdb.com/job/77184739
Business Analyst (Digital Workplace Transformation),WCL Solution Limited,3,False,"Cheung Sha Wan, Sham Shui Po District",Information & Communication Technology,,2024-07-13 04:00:00,77235256,https://hk.jobsdb.com/job/77235256
Product Manager,Dextra Pacific Ltd,5,False,Wan Chai District,Sales,,2024-07-10 04:00:00,77133400,https://hk.jobsdb.com/job/77133400
Business Insights & Data Analyst,The Hong Kong Jockey Club,3,False,"Causeway Bay, Wan Chai District",Marketing & Communications,,2024-06-26 04:00:00,76813754,https://hk.jobsdb.com/job/76813754
"Section Head, Business Analysis (Business System)",Bank of Communications Hong Kong Branch,8,False,Hong Kong,Information & Communication Technology,,2024-07-16 04:00:00,77277115,https://hk.jobsdb.com/job/77277115
Data Scientist (SM) - Banking,Captar Partners Limited,,False,"Central, Central and Western District",Banking & Financial Services,HKD 800000 - 1000000 per annum,2024-07-10 04:00:00,77153115,https://hk.jobsdb.com/job/77153115
Data Analyst,ORI Capital Limited,,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-06-26 04:00:00,76818095,https://hk.jobsdb.com/job/76818095
VP – Indices & Benchmarks - Data Product Development (R001616),Hong Kong Exchanges & Clearing Ltd,1,False,Hong Kong,Banking & Financial Services,,2024-07-17 12:00:00,77340566,https://hk.jobsdb.com/job/77340566
